departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
10:59:27,12:47:27,SMF33196,AI047,66189433,JH-05853-NR-617,3866.82,Mill Creek,Corsicana,True,2024-11-23,Boeing 747 LCF Dreamlifter,575449CG,Concha,Burkina Faso,N417JW,5586,1,-11.2,58461.9,64.0,1003.0,43449,1998-02-08,economy
08:00:29,10:36:29,BPQ84270,AI661,63356977,II-21704-LP-302,7171.13,Dania Beach,Laredo,True,2024-09-27,Evektor SportStar,060098FT,Noel,Mexico,X003WG,6487,0,-6.6,55746.4,94.0,1611.8,53067,2003-10-27,economy
01:37:33,03:09:33,RJY94897,AI497,68120016,KB-22004-BE-318,861.06,Del City,Kettering,False,2024-12-26,Partenavia P.68,,Ellan,Central African Republic,S883SN,4023,1,-11.5,56169.0,54.0,1305.0,28450,1998-10-03,economy
14:14:42,15:24:42,SOL70605,AI917,61170204,GO-02160-TQ-692,5318.96,Jamestown,Apopka,True,2024-10-18,Antonov An-148,284810VD,Elvina,Lesotho,O991NY,1886,1,9.2,28514.8,82.0,805.2,16502,1999-01-30,economy
20:42:31,21:50:31,WKZ05041,AI156,64108467,IQ-90103-XI-431,7302.15,Jersey City,Toledo,True,2025-02-06,Convair CV-580,785866NH,Katharina,Bahrain,X520RK,716,2,-13.9,7239.0,40.0,577.1,5720,2004-03-24,economy
10:55:24,11:19:24,RWT16497,AI465,68247687,LL-27367-VJ-320,1504.04,Savannah,Newburgh,False,2024-05-18,British Aerospace Jetstream 32,,Josue,Palau,J552EW,2436,1,-5.2,19553.0,83.0,944.9,16379,2006-08-14,economy
18:37:26,20:44:26,SUA72999,AI710,60755680,IB-71364-WR-610,6327.17,El Dorado,Beavercreek,False,2025-02-28,Fokker 50,,Ernest,France,D856MK,2468,1,-1.4,19071.5,99.0,913.7,16940,1998-06-02,economy
10:23:24,11:27:24,YBV23142,AI330,69374785,XK-63650-ET-479,1374.84,Fort Worth,Homewood,True,2024-08-24,Cessna Citation Excel,213004RC,Lyndon,Chad,I500MF,838,4,9.9,7362.7,41.0,634.1,5749,1999-05-31,economy
20:32:26,21:50:26,HDH60428,AI410,63805761,GH-68465-TG-168,4049.97,Maple Grove,Maricopa,True,2025-01-01,Ilyushin IL18,234294YZ,Florencio,American Samoa,R914KJ,2550,1,6.9,24737.8,78.0,912.0,22394,1999-10-24,economy
22:56:29,23:19:29,AIM80026,AI962,67407999,FD-49080-YY-467,5556.7,Bartlesville,Lake Charles,True,2024-12-25,Airbus A330-800neo,062276CY,Krystin,Malawi,Z081HY,1981,0,1.7,24521.2,114.0,825.6,11201,2000-07-05,economy
23:35:42,00:57:42,PZT54133,AI341,66067440,NZ-17820-YD-492,1621.26,Willmar,Munster,True,2024-11-10,McDonnell Douglas MD-11F,964039PF,Melodi,Syria,P973OT,3652,1,-9.8,59458.0,80.0,925.5,28070,2005-04-02,economy
11:53:38,14:31:38,AMH51104,AI778,64215324,EP-14413-AG-613,2273.66,Grandview,Marysville,False,2024-07-28,Gulfstream G650,,Yulanda,Tanzania,V930RJ,1221,4,7.7,14197.2,42.0,829.8,15143,1998-04-23,economy
17:28:42,17:58:42,NUB25663,AI970,67310735,KU-52197-FP-174,3115.2,Fort Lee,Pocatello,True,2024-06-30,Piper PA-44 Seminole,942019EA,Erline,Iceland,N719UD,1578,0,-7.5,24369.8,37.0,808.6,14533,2004-12-01,economy
11:59:32,12:22:32,MOZ79350,AI334,61480629,WK-43725-IS-868,7337.09,Weston,Rialto,True,2024-10-26,British Aerospace ATP,479137AJ,Theresia,French Polynesia,I912JG,2682,1,2.5,23039.7,107.0,907.7,22203,2007-05-24,economy
05:40:42,06:38:42,OQJ98264,AI302,69828608,QX-13196-BV-221,2208.36,Monterey,Norton Shores,True,2024-10-28,De Havilland Canada DHC-5 Buffalo,251780EY,Lavenia,Antarctica,X334SG,1915,1,7.4,21764.5,41.0,839.9,10025,2007-05-09,economy
09:12:39,10:50:39,VOO06006,AI037,61513285,QL-22553-MR-751,2478.17,Westbrook,Blue Island,False,2024-06-07,Tecnam P2012 Traveller,,Anneliese,Malaysia,L512BS,3293,0,-6.0,59933.7,94.0,948.3,25630,2008-12-21,economy
00:04:24,00:37:24,YFP71866,AI673,63960252,DN-26627-DE-297,2640.25,Revere,Summit,False,2024-08-03,Boeing 747-400M,,Emmanuel,Anguilla,T457ZW,2709,1,1.7,23546.8,48.0,934.6,24877,2009-09-30,economy
05:35:26,06:21:26,IEX27010,AI250,68602564,BE-36076-YW-944,1091.18,Hampton,Farmington Hills,False,2025-02-25,Boeing 747SR,,Mckenzie,Congo - Brazzaville,E632XH,757,8,-13.2,7287.6,116.0,673.4,7022,1998-08-07,economy
20:17:31,21:13:31,GKC62857,AI857,66867226,EQ-38921-JQ-354,7725.19,Zion,Bridgeport,False,2024-06-05,Cessna 172,,Lon,Northern Mariana Islands,B263CD,4648,0,-8.3,58505.4,70.0,1053.8,27114,2004-04-03,economy
04:32:28,05:14:28,NLI39745,AI642,60852294,ZX-32776-JB-310,5649.97,Douglas,Union City,True,2025-02-15,Airbus A340-300,606047RI,Mark,Falkland Islands,L019EU,6229,1,-13.1,60354.8,102.0,1762.1,52956,1998-08-26,economy
11:27:28,12:18:28,CSE34519,AI877,69790987,AK-68441-QC-486,4072.48,Fountain,Freeport,True,2025-02-15,Airbus A330-900neo,331234VM,Tisa,Poland,C925QQ,2437,0,-0.9,18931.7,33.0,938.3,15841,2008-02-28,economy
10:21:36,11:41:36,ACG44501,AI301,67396817,JC-98272-TI-054,7546.89,Burlingame,Waltham,False,2024-12-15,Shorts SC-7 Skyvan,,Kevin,Romania,K662EY,6333,1,2.7,63966.7,111.0,1289.1,57567,2004-10-05,economy
08:38:40,09:10:40,RET42135,AI558,64444752,XO-45417-WJ-014,5807.78,Brooklyn Center,Waco,True,2024-10-02,Boeing 747-8I,977765MY,Arnoldo,Macedonia,F013OE,2423,0,1.4,19844.7,51.0,921.5,16884,2003-03-30,economy
02:05:35,04:48:35,RBQ34138,AI030,69935422,KH-01341-QM-228,2524.61,Nicholasville,Atascadero,False,2025-02-05,Airbus A340-600,,Jeremiah,South Korea,A779JT,2116,1,-6.3,19812.7,39.0,932.5,18513,2005-09-22,economy
18:52:39,21:52:39,HXT67836,AI401,66935938,YF-93634-TY-302,1682.45,West Valley City,Elk Grove Village,False,2025-03-03,Diamond DA42,,Ngoc,Liechtenstein,O509WB,2080,0,-8.6,19967.5,77.0,920.0,17395,2005-05-11,economy
06:23:35,09:18:35,VCD10659,AI027,64854089,YE-37250-PP-367,2016.53,Talladega,Milwaukie,False,2025-02-12,Boeing 767-200,,Burt,Niger,H759WW,2182,0,-5.5,19243.1,31.0,920.1,19896,1999-05-22,economy
17:50:26,18:15:26,MUA73371,AI758,65645805,MZ-99885-WV-659,3761.23,Forest Park,Weatherford,False,2024-05-30,BAe 146-200,,Hai,Macau SAR China,W657AG,4265,1,-5.2,60300.3,101.0,1086.2,26655,2008-06-09,economy
02:04:31,03:52:31,RPG68849,AI039,65831526,WM-78399-ZU-356,5697.27,Garfield,Midvale,False,2024-10-08,Tupolev Tu-144,,Perry,Croatia,A686TO,4952,1,-8.5,55900.8,69.0,1236.5,24363,2005-06-14,economy
13:33:24,15:09:24,WBF03038,AI136,63835775,QO-11811-GN-049,6696.68,Lafayette,Spokane,False,2024-10-26,Boeing 767-200,,Herschel,Slovenia,A053PF,3789,0,-7.2,56087.8,20.0,929.5,26455,2004-09-13,economy
03:32:28,05:18:28,AQM18637,AI209,69652475,XJ-07091-JQ-837,739.31,San Jose,Moorpark,True,2024-06-17,Cessna 177 Cardinal RG,191416VQ,Ramiro,Solomon Islands,D869DL,4727,0,1.5,63709.4,109.0,1385.0,30726,2010-04-13,economy
18:25:36,20:06:36,RIH09429,AI731,62589828,WQ-04604-PK-448,7717.24,Durango,Roswell,True,2024-08-21,Grumman G-73 Turbo Mallard,103842PY,Stefan,Macedonia,G747EQ,6489,1,9.6,58904.2,111.0,1650.6,57428,2003-06-13,economy
20:40:39,21:22:39,OZC25424,AI255,66937540,MQ-07640-YS-482,4441.09,Redding,Hialeah Gardens,True,2024-11-25,Boeing 747-300,658890CY,Darrel,Spain,O312FB,1650,1,-10.7,24431.4,65.0,815.0,10252,2008-01-31,economy
18:20:24,19:40:24,EVB54488,AI439,67080601,EO-66743-LI-543,1983.17,Talladega,Arcadia,True,2024-11-03,Embraer Phenom 300,955271MK,Billye,Serbia,I602MR,5030,1,-5.6,67047.4,89.0,1017.0,44813,2002-10-28,economy
23:43:24,00:47:24,LOI80980,AI003,61303459,TJ-68654-HI-106,5065.34,Port Chester,Shreveport,True,2024-11-25,Boeing 737 MAX 8,479286MT,Adriene,Tristan da Cunha,K196ZT,3323,0,7.5,66947.3,64.0,950.7,28771,2010-10-26,economy
08:25:43,10:23:43,JTC09039,AI126,66798060,XC-01504-PI-428,2809.1,Kansas City,Henderson,True,2025-02-07,Fairchild Dornier 328JET,263996WM,Coletta,Guadeloupe,N537NM,1821,0,-7.8,24680.7,105.0,830.0,15941,2002-03-30,economy
01:18:33,03:56:33,AWH04297,AI644,68033515,EJ-55750-QB-716,3531.05,Eagle Pass,Rancho Mirage,True,2024-10-13,Embraer RJ140,777028PS,Cory,Panama,E860KQ,1740,1,-11.9,25177.2,106.0,841.0,16343,2002-03-18,economy
01:58:30,04:22:30,XOR07999,AI497,68152598,NK-86669-RG-574,3926.35,Stanton,Windsor,False,2024-08-28,Robin ATL,,Kristofer,Moldova,K720JB,2900,1,-11.4,24322.0,74.0,910.4,23646,2009-04-10,economy
00:07:31,03:05:31,FKJ61088,AI411,64878108,IY-89530-EN-557,1450.81,Arroyo Grande,Riverton,False,2024-08-20,Cessna Citation CJ4,,Maurita,Guam,R619ET,5222,0,-9.2,60049.0,68.0,1017.6,39078,2004-03-25,economy
14:35:31,16:34:31,NZX26872,AI754,65831916,HL-43720-ZR-656,2603.13,Grand Forks,Elko,True,2024-12-23,Boeing 767-300,600534OD,Lewis,Niger,C850MJ,3120,1,-12.3,43129.8,46.0,951.4,27677,2009-07-03,economy
21:56:34,22:10:34,VWF94238,AI793,68919275,DL-99888-PZ-636,5202.09,Victorville,Bozeman,False,2024-08-11,Piper PA-31 Navajo,,Paris,Tokelau,L231MP,6009,1,-6.0,58278.0,77.0,1371.8,58157,2010-04-29,economy
16:51:39,19:13:39,UYS38140,AI686,67133220,JJ-37665-MG-024,4014.58,Forest Lake,Lorain,False,2024-07-09,Fokker 50,,Lyman,Latvia,S071KH,663,2,2.9,7095.2,45.0,546.9,6656,2002-10-05,economy
02:07:34,02:25:34,AHF66619,AI541,64897828,ND-16866-UG-559,6352.16,Galveston,Midvale,True,2024-09-04,Airbus A350-900,267011AL,Weston,Bolivia,D269OQ,2865,0,-11.3,23892.8,120.0,931.8,26834,2002-05-13,economy
23:28:31,01:49:31,DCQ21968,AI326,68966627,TT-49292-JU-871,494.44,Bridgeport,Radcliff,True,2024-12-18,McDonnell Douglas MD-87,200581BS,Deangelo,Grenada,Y837QT,4172,1,-7.4,64052.9,90.0,1306.3,26861,2006-09-30,economy
21:08:28,00:03:28,LTI95877,AI503,69196782,XR-88657-KV-663,7159.6,Cape Girardeau,Camas,True,2025-02-17,Airbus A300C4,813828VC,Adan,St. Pierre & Miquelon,D103SP,2538,0,-13.2,23929.8,32.0,939.9,25582,2004-05-29,economy
05:31:42,06:51:42,TDN37773,AI484,67880318,DP-41880-AL-227,2813.81,Barberton,Newberg,False,2025-01-26,Boeing 757-300,,Micheline,Iran,M589BF,3674,1,-13.8,65114.8,110.0,956.6,29154,2010-05-17,economy
04:30:33,04:59:33,KFQ53674,AI001,68167554,IH-33102-BE-637,6851.81,Laramie,Salisbury,True,2024-10-27,Shorts SD.330,510807YO,Babara,Uzbekistan,T023YF,3695,0,-10.1,62292.0,34.0,945.4,29486,2001-04-18,economy
23:48:33,00:42:33,VQG01821,AI717,62432217,NT-58604-PK-428,7638.52,Chickasha,Hot Springs,False,2024-05-16,Douglas DC-6,,Jae,Puerto Rico,G933CJ,1818,1,-2.1,26558.0,72.0,811.7,12680,2004-12-15,economy
03:06:38,04:49:38,IXQ80960,AI430,68483249,LV-40952-LM-735,3204.2,Grandville,Federal Way,True,2024-07-24,McDonnell Douglas MD-81,435927XU,Homer,Guyana,L143FT,5446,1,-7.3,59614.3,89.0,1214.1,39085,2001-05-01,economy
20:38:37,21:43:37,YVL42788,AI518,67439256,HZ-27898-JK-074,3628.91,South Elgin,Goleta,False,2024-10-25,Canadair Regional Jet 700,,Clarence,Sweden,R135LS,6087,1,-10.1,55741.5,87.0,1535.8,53407,2002-04-27,economy
07:02:27,09:25:27,HEL43943,AI396,67342208,HC-28710-TV-827,6927.25,Grove City,East Moline,False,2024-12-03,Airbus A300B4,,Alonzo,Senegal,J276QG,2833,1,9.6,23976.7,19.0,923.2,25189,2005-07-22,economy
11:01:30,13:39:30,IIU05170,AI727,69213673,WZ-20564-RL-844,2534.76,Safety Harbor,Richfield,True,2024-10-26,Embraer Praetor 500,136552BN,Sean,Japan,U190HR,3328,0,2.1,67335.0,69.0,929.3,29548,2001-05-27,economy
00:07:40,02:10:40,RQA28119,AI320,60194366,SQ-43311-VM-620,5290.18,North Las Vegas,Norfolk,True,2024-08-01,Junkers Ju 52/3M,628447GI,Kandace,Martinique,N883QM,3164,1,9.5,55226.5,61.0,969.4,27005,2009-06-23,economy
00:37:38,02:42:38,PAS63772,AI160,67953398,SO-34761-VS-020,542.4,Mount Pleasant,Maricopa,True,2024-10-02,Douglas DC-8-62,580828UM,Elias,Togo,J681RX,1416,2,-11.9,13448.9,29.0,811.9,15379,2010-04-27,economy
07:55:30,08:26:30,OLK24467,AI402,69390749,YV-68880-TG-322,6775.23,Iowa City,Cypress,True,2025-02-20,Dassault Falcon 2000,574540VI,Francis,Dominican Republic,W080AF,763,8,-12.7,7432.7,117.0,573.0,6335,1998-10-21,economy
00:40:36,01:43:36,KWR26932,AI112,61481756,XK-64840-KG-339,4549.25,Burbank,Hurst,False,2024-10-21,Cessna Citation CJ3,,Dede,Fiji,N532AJ,949,8,-9.9,7431.2,67.0,608.8,7776,2008-11-08,economy
12:51:34,15:30:34,AFN41287,AI467,66550697,VV-04098-QI-466,1021.44,West Memphis,Salinas,False,2024-09-27,Embraer Legacy 450,,Rudy,Liechtenstein,G907YZ,4159,1,2.8,66042.7,96.0,1204.0,30623,2001-07-23,economy
05:59:41,08:37:41,LXX29043,AI462,60030052,UO-34558-WY-423,7298.54,Rosenberg,Copperas Cove,False,2024-05-28,Tecnam P96,,Frederic,Argentina,M345GB,3126,1,-0.1,43765.2,103.0,928.3,26664,2007-08-15,economy
21:32:25,21:58:25,BWR13120,AI258,68021298,OJ-68072-ED-631,7319.19,East Cleveland,Park Ridge,True,2024-07-31,Boeing 777-8,680377FK,Marlin,Portugal,V358JZ,894,3,2.0,7153.8,27.0,673.3,5382,1998-01-24,economy
03:22:43,03:45:43,UZJ71060,AI655,68055674,FE-02637-NQ-155,481.9,Pleasant Grove,Mercer Island,True,2025-02-20,Douglas DC-8-50,246185DU,Ronald,St. Barthélemy,C693CI,2300,1,8.6,19941.4,78.0,949.5,17672,2003-09-12,economy
02:27:39,03:32:39,WRV62401,AI162,69649024,SR-85402-RX-933,5575.0,Moorpark,Bismarck,False,2024-12-19,Saab SF340A/B,,Ivan,Netherlands,D870MA,676,8,-5.3,7187.5,87.0,530.3,5688,2008-05-31,economy
02:59:39,05:20:39,XGM47239,AI569,68188457,ST-70059-BR-562,998.12,St. Clair Shores,Tifton,True,2024-09-12,Convair CV-240,729782OV,Lucius,Guatemala,K054GW,2326,1,-5.5,18027.2,76.0,926.7,17410,1999-07-15,economy
17:46:25,19:57:25,CHZ81539,AI710,67651711,NF-91307-HA-447,3569.31,Williamsport,Stanton,False,2024-08-20,Boeing 747-400M,,Kirby,Gabon,L082IT,5354,0,1.6,62988.6,69.0,1354.6,43798,2004-10-27,economy
11:23:37,11:45:37,CNH84070,AI643,68861039,XV-88841-PV-338,7099.04,Belleville,Moraga,True,2024-08-30,Cessna Citation II,904207SK,Svetlana,Gambia,Q916NY,5446,1,-14.2,58000.5,26.0,1185.4,43706,2000-07-04,economy
04:56:32,06:51:32,PFS75425,AI240,63516074,RA-05952-BR-694,1990.99,Melbourne,Delano,False,2025-02-12,Cessna Citation Sovereign,,Forest,Solomon Islands,E052OD,6028,1,-9.9,60121.6,45.0,1264.9,50038,2001-06-30,economy
03:46:30,06:02:30,QLR75807,AI191,61648012,IC-15070-DB-767,6690.89,Lombard,Tampa,True,2024-12-06,Embraer RJ135,164277XY,Eilene,Mozambique,W458IQ,4350,1,-9.8,66260.6,81.0,1335.7,24020,2006-11-05,economy
21:32:43,23:42:43,KRM38615,AI731,65332094,SS-46875-BO-484,3928.28,Olympia,Avondale,True,2024-05-30,CASA/IPTN CN-235,300295LX,Fairy,Bahrain,W577HT,2422,1,-0.4,19262.5,40.0,913.0,15950,2002-09-02,economy
17:06:26,18:02:26,JMB65915,AI026,66810354,SQ-45439-AF-454,1929.56,Salisbury,Plainview,False,2024-08-25,Airbus A320neo,,Verlene,Spain,H488YK,6006,0,3.5,67640.8,96.0,1336.6,57300,2001-06-14,economy
00:48:42,02:10:42,VTC49547,AI736,65230221,ZL-28049-GH-383,4808.16,Bethel Park,St. Cloud,True,2024-07-25,Cessna Citation III,643335RI,Elin,Sudan,W866QU,4334,0,-0.6,61325.0,15.0,1176.5,24416,2004-08-04,economy
03:47:39,04:25:39,XGD24612,AI665,65053544,TM-44479-YZ-758,3506.23,San Juan Capistrano,Miramar,False,2024-11-06,Diamond DA42,,Tyler,French Southern Territories,N470JT,3320,0,4.0,67226.4,107.0,964.3,27646,2010-08-26,economy
10:42:34,12:46:34,KVP87104,AI181,67114578,NX-21202-MU-697,3934.09,Saginaw,Norwood,True,2024-09-05,"\"Airbus A300-600ST \"\"Super Transporter\"\"\"",327594BH,Rubie,Monaco,M116YU,6159,1,-13.1,69458.6,116.0,1723.7,53046,2003-05-29,economy
02:15:27,03:21:27,BCY68654,AI488,64549747,CV-94555-VX-977,4631.32,Owensboro,Macomb,True,2024-10-29,De Havilland Canada DHC-5 Buffalo,556975BM,Jamaal,Comoros,J521MK,2956,0,-10.3,22605.5,51.0,930.2,27337,2005-06-03,economy
12:30:28,12:46:28,ZXA43826,AI751,64760427,LJ-05686-JV-694,2069.28,Gilroy,Long Branch,False,2024-08-01,Embraer 195,,Cristobal,Turkmenistan,B710UO,4037,0,-6.6,55116.8,16.0,1373.4,26027,2006-12-12,economy
19:41:36,20:11:36,PRH62565,AI637,60307529,PJ-54889-CC-282,3525.57,Highland,Pittsburgh,True,2025-02-10,De Havilland Canada DHC-6 Twin Otter,285902AF,Matt,Gibraltar,K639HQ,1223,3,4.9,14766.2,116.0,824.2,17453,2008-12-29,economy
16:15:34,17:27:34,UPZ99717,AI545,64414680,BR-73734-AI-384,4524.67,Carteret,Shawnee,True,2024-11-22,GippsAero GA8 Airvan,439892ID,Rafael,Lebanon,C586TF,3400,1,-1.0,58847.2,65.0,990.3,28932,2004-07-28,economy
13:22:31,16:00:31,OTC25665,AI137,63448444,JI-39131-VJ-457,4127.49,Sioux Falls,Manchester,False,2024-10-17,Learjet 60,,Carylon,Tonga,Y727IG,3585,1,8.8,64081.8,43.0,990.7,28518,2000-09-17,economy
18:06:28,19:06:28,DKL19844,AI756,64579394,ES-19090-MO-454,814.53,Angleton,Southlake,True,2024-12-16,Lockheed L-1011 Tristar,842329BS,Pearlene,Germany,K480XQ,4210,1,-14.9,66811.1,89.0,1080.2,30286,2007-06-15,economy
07:41:41,09:21:41,UWX25726,AI460,66341212,JX-53858-FC-775,7885.9,Warner Robins,Bend,True,2024-09-16,Beechcraft 1900,700489SV,Nyla,Iran,Z469XP,2092,0,9.8,19352.6,28.0,919.8,19516,2001-04-23,economy
03:34:33,06:20:33,BBI31576,AI367,61059972,BR-03133-UZ-058,4084.98,Zanesville,Milford,True,2025-02-02,Pilatus PC-12,978053PL,Rosy,Norway,B784XY,3301,1,-10.5,66680.1,73.0,963.7,29497,2005-03-08,economy
04:06:28,04:18:28,GLR69847,AI124,63792677,CP-96032-JE-499,2611.66,North Richland Hills,Shelbyville,False,2024-12-08,Embraer 170,,King,Sierra Leone,D998ON,1303,3,-8.1,14990.3,66.0,813.9,13721,2007-08-28,economy
05:30:31,06:22:31,VVK47839,AI890,64612215,JT-87230-EW-755,7371.88,Santa Fe Springs,Visalia,False,2025-02-09,Boeing 737-200,,Winfred,Myanmar,Z573GG,2378,0,-6.4,19539.5,29.0,905.0,15762,2002-01-05,economy
02:27:35,04:50:35,SYQ35996,AI569,66891825,PE-27354-UJ-459,3147.6,Clarksville,Marysville,False,2024-11-13,Boeing 747-400,,Meridith,Yemen,N461KQ,6048,1,-12.8,69564.8,72.0,1272.5,54981,2001-11-01,economy
16:15:25,17:27:25,LCL06675,AI364,66245583,PC-94943-AJ-107,573.77,Moses Lake,Ardmore,True,2024-12-29,Saab SF340A/B,733681QE,Preston,Austria,V455DQ,2827,0,-8.5,23275.8,97.0,946.5,23204,2010-06-04,economy
04:03:24,05:58:24,JBE45390,AI810,65984710,UR-74896-JY-775,655.81,Addison,Portage,False,2024-12-03,Boeing 747-200F,,Babette,Curaçao,Y024WS,2879,0,-14.8,23788.3,119.0,918.2,21911,2010-10-31,economy
15:19:37,17:15:37,DTC52387,AI388,62082476,WG-29397-QZ-643,737.48,Northglenn,Burton,True,2024-12-21,Cessna 152,927611OI,Caterina,Armenia,F837LO,1951,0,9.1,21922.9,61.0,821.3,16993,2005-12-01,economy
20:58:24,21:20:24,CYZ41124,AI306,61980258,YY-46581-BG-498,3545.07,Faribault,New Braunfels,False,2025-03-08,Piper PA-44 Seminole,,Pearle,St. Barthélemy,N074SC,4212,0,-14.4,66997.5,32.0,1166.6,29092,1999-11-03,economy
23:05:32,01:58:32,AVK83826,AI082,65735471,LH-62560-LG-731,6401.0,West Lafayette,Snellville,True,2024-06-20,Fokker 70,840296NI,Frederica,Ukraine,L759RN,4917,0,9.2,59518.6,81.0,1031.6,29735,2000-08-14,economy
20:55:36,21:41:36,OMS54812,AI042,69653386,NJ-97825-YM-073,6188.79,Chelsea,Morristown,False,2024-08-20,Boeing 747-100,,Mozella,Bosnia & Herzegovina,M816BT,3157,1,-8.7,52348.5,109.0,996.8,29212,1998-10-12,economy
08:14:25,08:48:25,CWO96701,AI803,64994649,HT-27388-QL-464,821.72,Newberg,North Canton,True,2024-08-09,Canadair Regional Jet 900,760321NT,Benito,Bolivia,S426DM,1990,1,-9.4,16013.8,102.0,840.1,12834,2008-01-17,economy
05:18:25,07:51:25,YIP23705,AI891,62642870,ZD-98060-HD-744,974.81,Hoffman Estates,Williamsport,False,2024-07-07,Canadair Challenger,,Piper,Turks & Caicos Islands,Y523CB,2478,1,-6.0,18701.6,103.0,939.5,17494,1999-03-11,economy
02:30:37,04:45:37,IPR30957,AI540,69344681,GY-01593-AN-760,5943.5,Corsicana,Brooklyn Center,True,2024-08-04,Tecnam P2002 Sierra,663726GS,Jacqulyn,Suriname,A935MC,4019,0,-11.5,57259.7,30.0,1289.4,29304,2003-10-12,economy
13:44:28,16:23:28,DCR96506,AI148,60781956,ZU-00176-NV-537,6919.64,Chesapeake,Montgomery,False,2024-09-13,Antonov AN-74,,Vincent,Spain,J491GI,1306,2,-6.6,16884.3,28.0,814.6,14676,2007-03-18,economy
03:51:30,06:49:30,XFT58285,AI028,68879513,ON-19195-VK-377,3666.69,Erlanger,Brook Park,False,2024-06-11,Cessna Citation VII,,Katrice,Finland,P838MQ,4362,0,5.8,69916.0,63.0,1101.8,30325,2003-12-05,economy
21:12:35,23:55:35,BMK27915,AI348,68287318,VA-02579-PY-644,7742.82,Caldwell,Slidell,True,2024-10-07,Airbus A300-600,071103ZQ,Dick,Seychelles,G737LD,5785,1,-1.8,67154.4,31.0,1124.0,46415,2005-08-23,economy
20:30:35,22:39:35,JSE99488,AI031,60061694,UJ-50565-ZQ-228,620.34,Bethany,Wilkinsburg,False,2024-09-21,De Havilland Canada DHC-2 Beaver,,Tonda,Slovenia,Q551ZM,3596,1,-10.1,55462.5,110.0,969.0,26270,2002-10-29,economy
18:27:39,21:27:39,FIO89668,AI634,60221950,QK-11000-OI-358,7211.85,Seal Beach,North Ogden,False,2024-10-27,Boeing 727-100,,Cher,Angola,V034IJ,4376,0,-13.8,63897.6,86.0,1028.2,27401,2001-03-26,economy
13:32:31,15:10:31,QFA39319,AI163,62351277,EM-61470-NN-142,1961.55,Elmira,Blue Springs,True,2025-02-05,"\"Airbus A330-700 \"\"Beluga XL\"\"\"",282264SB,Cleo,Cambodia,L270NO,5825,0,-5.1,56020.7,81.0,1242.5,40994,2003-02-08,economy
09:21:40,10:18:40,GCR50689,AI738,64826980,SU-89328-CF-526,4848.0,Zanesville,Fair Lawn,True,2025-02-28,De Havilland Canada DHC-2 Beaver,842219LL,Arnetta,Uruguay,B726MY,5513,1,-14.6,65340.7,73.0,1070.1,46081,2005-12-04,economy
13:35:37,15:33:37,XXG45787,AI610,67063087,NY-80447-NC-248,3577.16,Temecula,Inglewood,False,2024-10-19,Airbus A300-600,,Frances,Costa Rica,E261RT,4089,0,-13.2,66545.8,65.0,1307.0,25259,2004-05-01,economy
15:54:38,16:27:38,VDE69953,AI358,65190522,SJ-34592-AK-457,5085.87,North Canton,Midwest City,False,2024-05-18,De Havilland DH.114 Heron,,Quiana,Malta,C435NH,2978,1,-13.1,23957.0,62.0,924.4,19797,2005-06-08,economy
05:51:28,06:14:28,UZO81964,AI241,68285220,NE-21778-FR-465,2661.44,Holladay,Montgomery,True,2024-09-14,Ilyushin IL86,485706IL,Moshe,Albania,K121PX,4620,1,-13.7,56122.1,64.0,1019.3,28177,2009-01-14,economy
22:49:41,23:00:41,GIW72559,AI034,67151924,CJ-83012-CI-672,1018.21,Menomonee Falls,Ellensburg,False,2024-11-02,Saab 2000,,Jesenia,Vietnam,M729BY,1463,7,-13.2,14347.1,109.0,842.9,13638,2007-02-10,economy
00:26:26,00:57:26,WDV23215,AI718,67491996,EM-87961-MD-150,7547.88,Sunnyvale,Twin Falls,False,2024-09-17,Boeing 737-300,,Wes,Belgium,A696DJ,5051,0,-10.9,65497.6,107.0,1355.0,41426,2006-09-08,economy
00:00:33,02:46:33,BZY32881,AI225,62528353,DF-36914-OL-024,1176.81,Panama City,Wilkinsburg,False,2024-09-24,Socata TB-20 Trinidad,,Lauren,Ceuta & Melilla,V177KC,5721,1,-5.3,56801.0,55.0,1163.6,41383,2009-09-22,economy
13:53:28,15:12:28,KHL89255,AI133,63459006,UG-81793-UV-231,1703.96,Johns Creek,Frankfort,False,2024-10-10,Boeing 767-400ER,,Pedro,San Marino,Y078TT,1039,5,-5.1,14270.3,76.0,821.4,10072,2010-01-04,economy
07:59:43,09:53:43,OPC88948,AI222,64520050,GI-49464-FY-706,7705.73,Downey,Mesa,False,2025-02-20,Ilyushin IL96,,Ervin,Norfolk Island,T741LR,3116,0,-5.3,53738.1,27.0,981.9,26430,2008-04-21,economy
22:39:36,23:20:36,AKH99137,AI965,62236386,HW-52150-RF-720,4083.65,Brownsburg,Hampton,False,2025-02-28,Embraer RJ140,,Mui,Eritrea,M947LE,1847,0,9.0,20754.4,44.0,843.4,17685,2005-07-20,economy
